archArea,archGbCd,archGbCdNm,archPmsDay,atchBldDongCnt,bcRat,bjdongCd,bldNm,block,bun,crtnDay,fmlyCnt,guyukCd,guyukCdNm,hhldCnt,hoCnt,ji,jiguCd,jiguCdNm,jimokCd,jimokCdNm,jiyukCd,jiyukCdNm,lot,mainBldCnt,mainPurpsCd,mainPurpsCdNm,mgmPmsrgstPk,platArea,platGbCd,platPlc,realStcnsDay,rnum,sigunguCd,splotNm,stcnsDelayDay,stcnsSchedDay,totArea,totPkngCnt,useAprDay,vlRat,vlRatEstmTotArea
85.19,0700,용도변경,20120906,0,78.0843,11000, , ,0001,20120907,0, , ,0,0,0016, , ,08,대, , , ,1,01000,단독주택,11110-100016335,109.1,0,서울특별시 종로구 누하동 1-16번지, ,3,11110, , , ,205.36,0, ,162.4748,177.26
85.19,0700,용도변경,20161207,0,77.5159,11000,누하동 1-16 제2종근린생활시설 (이한남), ,0001,20161208,1,UQQ310,제1종지구단위계획구역,0,0,0016,UQH110,최고고도지구,08,대,UQA001,도시지역, ,1,01000,단독주택,11110-100026837,109.9,0,서울특별시 종로구 누하동 1-16번지, ,4,11110, , , ,205.36,0, ,161.2921,177.26
52.89,0700,용도변경,20141117,0,59.6953,11000,누하동 3 제2종근린생활시설 (윤준호), ,0003,20141118,0,UQQ310,제1종지구단위계획구역,0,0,0000,UQH110,최고고도지구,08,대,UQA001,도시지역, ,1,04000,제2종근린생활시설,11110-100021187,88.6,0,서울특별시 종로구 누하동 3번지, ,5,11110, , , ,52.89,0, ,59.6953,52.89
92.54,0100,신축,19990206,0,59.16,11000, , ,0005,20090326,1, , ,0,0,0002,112,최고고도지구,08,대,1020,일반주거지역, ,1,01000,단독주택,11110-278,156.4,0,서울특별시 종로구 누하동 5-2번지, ,6,11110, ,20010903, ,249.66,2, ,159.63,249.66
93.43,0100,신축,20010709,0,59.74,11000,누하동 점포주택, ,0005,20090326,0, , ,3,0,0002,112,최고고도지구,08,대,1020,일반주거지역, ,1,02000,공동주택,11110-904,156.4,0,서울특별시 종로구 누하동 5-2번지,20010716,7,11110, , , ,375.67,3,20011210,240.2,375.67
93.43,0700,용도변경,20071101,0,59.74,11000, , ,0005,20090326,0, , ,0,0,0002, , , , , , , ,1,04000,제2종근린생활시설,11110-4367,156.4,0,서울특별시 종로구 누하동 5-2번지, ,8,11110, , , ,375.67,0, ,240.2,375.67
0, , ,20010710,0,0,11000, , ,0005,20100325,0, , ,0,0,0002, , , , , , , ,0, , ,11110-5020,0,0,서울특별시 종로구 누하동 5-2번지, ,9,11110, , , ,0,0, ,0,0
56.43,0700,용도변경,20141105,0,61.5376,11000,누하동 8-1 단독주택, ,0008,20141106,0,UQQ310,제1종지구단위계획구역,1,0,0001,UQH110,최고고도지구,08,대,UQA001,도시지역, ,1,01000,단독주택,11110-100021080,91.7,0,서울특별시 종로구 누하동 8-1번지, ,10,11110, , , ,56.43,0, ,61.5376,56.43
691.4,0100,신축,20020208,0,59.89,11100,대한유화공업(주), ,0001,20090326,0, , ,0,0,0001,102,역사문화미관지구,08,대,1020,일반주거지역, ,1,14000,업무시설,11110-1519,1154.39,0,서울특별시 종로구 옥인동 1-1번지,20020713,1,11110, , ,20020729,4848.95,36,20030612,288.43,3329.61
0, , ,20010608,0,0,11100, , ,0001,20100325,0, , ,0,0,0001, , , , , , , ,0, , ,11110-4982,0,0,서울특별시 종로구 옥인동 1-1번지, ,2,11110, , , ,0,0, ,0,0
29.79, , ,20020719,0,0,11100, , ,0001,20100818,0, , ,0,0,0001, , , , , , , ,0, , ,11110-2229,1154.39,0,서울특별시 종로구 옥인동 1-1번지, ,3,11110, , , ,54,0, ,0,0
72, , ,20180528,0,0,11100, , ,0002,20180529,0,ZQ0001,중점경관관리구역,0,0,0003,UQH100,고도지구,14,도로,UQA01X,도시지역, ,0, , ,11110-100030744,1087.1,0,서울특별시 종로구 옥인동 2-3번지, ,4,11110, , , ,144,0, ,0,0
93.61,0200,증축,20050519,0,55.52,11100,., ,0002,20090326,1, , ,0,0,0005,112,최고고도지구,08,대,1022,제2종일반주거지역, ,1,01000,단독주택,11110-3405,168.6,0,서울특별시 종로구 옥인동 2-5번지,20050520,5,11110, , ,20050521,201.2,0,20050624,119.34,201.2
0, , ,20050520,0,0,11100, , ,0002,20100325,0, , ,0,0,0005, , , , , , , ,0, , ,11110-6358,0,0,서울특별시 종로구 옥인동 2-5번지, ,6,11110, , , ,0,0, ,0,0
79.24,0200,증축, ,0,59.94,11100, , ,0002,20140626,1,UQQ310,제1종지구단위계획구역,0,0,0006, , ,08,대, , , ,1,01000,단독주택,11110-100020210,132.2,0,서울특별시 종로구 옥인동 2-6번지, ,7,11110, , , ,79.24,0,20140625,59.94,79.24
62.81,0600,대수선,20130913,0,54.2869,11100,주택, ,0002,20140725,1,UQQ310,제1종지구단위계획구역,0,0,0007,UQH110,최고고도지구,08,대,UQA122,제2종일반주거지역, ,1,01000,단독주택,11110-100018252,115.7,0,서울특별시 종로구 옥인동 2-7번지,20131106,8,11110, , ,20131007,62.81,0,20140724,54.2869,62.81
47.93,0600,대수선,20110524,0,63.32,11100, , ,0002,20130215,1,UQQ310,제1종지구단위계획구역,0,0,0010,UQH110,최고고도지구,08,대,UQA001,도시지역, ,1,01000,단독주택,11110-100013890,75.7,0,서울특별시 종로구 옥인동 2-10번지,20110609,9,11110, , ,20110611,47.93,0,20130214,63.32,47.93
0, , ,20170705,0,0,11100, , ,0002,20170706,0, , ,0,0,0014, , ,08,대, , , ,0, , ,11110-100028284,0,0,서울특별시 종로구 옥인동 2-14번지, ,10,11110, , , ,0,0, ,0,0
0, , ,20021128,0,0,11200, , ,0006,20100325,0, , ,0,0,0000, , , , , , , ,0, , ,11110-5624,0,0,서울특별시 종로구 체부동 6번지, ,1,11110, , , ,0,0, ,0,0
94.14,0100,신축,20020410,0,59.97,11200,체부동다세대, ,0006,20090326,0, , ,8,0,0001,112,최고고도지구,08,대,1020,일반주거지역, ,1,02000,공동주택,11110-1595,156.98,0,서울특별시 종로구 체부동 6-1번지,20021207,2,11110, , ,20030226,357.81,0,20030510,227.93,357.81
44.76,0100,신축,20030613,0,59.82,11200,체부동주택 신축공사, ,0007,20090326,1, , ,0,0,0000,112,최고고도지구,08,대,1020,일반주거지역, ,1,01000,단독주택,11110-2574,74.82,0,서울특별시 종로구 체부동 7번지, ,3,11110, , , ,112.68,0, ,134.42,100.57
41.17,0200,증축,20100618,0,59.97,11200,체부동 19 제2종근린생활시설 (최경자), ,0019,20110216,2,301,제1종지구단위계획구역,0,0,0000,112,최고고도지구,08,대,1022,제2종일반주거지역, ,1,04000,제2종근린생활시설,11110-100012143,68.65,0,서울특별시 종로구 체부동 19번지,20100916,4,11110, , ,20100918,174.6,0,20101118,199.49,136.95
55.17,0700,용도변경,20140730,0,59.9674,11200, , ,0024,20140731,0, , ,0,0,0000, , ,08,대, , , ,1,04000,제2종근린생활시설,11110-100020427,92,0,서울특별시 종로구 체부동 24번지, ,5,11110, , , ,152.72,0, ,166,152.72
75.2,0600,대수선,20100408,0,84.3,11200,체부동 26 제2종근린생활시설 (박재숙), ,0026,20100605,0,318,대공방어협조구역,0,0,0000,112,최고고도지구,08,대,1022,제2종일반주거지역, ,1,04000,제2종근린생활시설,11110-100011823,89.2,0,서울특별시 종로구 체부동 26번지,20100412,6,11110, , ,20100415,146.9,0,20100604,164.69,146.9
84.57,0100,신축,20000622,0,58.72,11200, , ,0027,20090326,3, , ,0,0,0000,112,최고고도지구,08,대,1020,일반주거지역, ,1,01000,단독주택,11110-414,144,0,서울특별시 종로구 체부동 27번지,20000622,7,11110, , , ,325.72,4,20001120,226.19,325.72
81.05,0100,신축,20000622,0,56.29,11200,혜은다가구, ,0027,20160428,3,050,상세계획구역,0,0,0000,112,최고고도지구,08,대,1020,일반주거지역, ,1,01000,단독주택,11110-544,144,0,서울특별시 종로구 체부동 27번지, ,8,11110, , , ,325.72,4, ,226.2,325.72
80.4,0700,용도변경,20080227,0,81.0484,11200, , ,0029,20090326,0, , ,0,0,0002, , ,08,대, , , ,1,04000,제2종근린생활시설,11110-100004208,99.2,0,서울특별시 종로구 체부동 29-2번지, ,9,11110, , , ,311.52,0,20080303,282.2077,279.95
80.4,0600,대수선,20130423,0,81.05,11200, , ,0029,20130817,0,UQQ310,제1종지구단위계획구역,0,0,0002,UQG120,역사문화미관지구,08,대,UQA122,제2종일반주거지역, ,1,04000,제2종근린생활시설,11110-100017403,99.2,0,서울특별시 종로구 체부동 29-2번지,20130503,10,11110, , ,20130429,279.75,0,20130816,282.01,279.75
239.49,0100,신축,20000104,0,0.56,11300, , ,0012,20090326,0, , ,0,0,0000, , ,08,대, , , ,1,Z8000, ,11110-407,42581.5,0,서울특별시 종로구 필운동 12번지, ,1,11110, , , ,239.49,0, ,0.56,239.49
10003.12,0200,증축,20001207,0,23.4163,11300,기념관,12,0012,20090326,0, , ,0,0,0000,290,자연보존지구,10,학교용지,1020,일반주거지역, ,0,Z8000, ,11110-596,42718.7,0,서울특별시 종로구 필운동 12번지,20001214,2,11110,서울특별시 종로구 필운동, ,20001214,37775.44,169,20010306,77.7157,33199.12
10506.44,0200,증축,20040305,0,24.63,11300,전산실습동, ,0012,20090326,0, , ,0,0,0000,411,자연경관지구,10,학교용지,1021,제1종일반주거지역, ,1,Z8000, ,11110-2954,42650.6,0,서울특별시 종로구 필운동 12번지,20040426,3,11110, , ,20040426,40928.96,185,20050328,83.34,35546.67
0, , ,20091211,0,0,11300, , ,0012,20100325,0, , ,0,0,0000, , ,10,학교용지, , , ,0, , ,11110-100011245,0,0,서울특별시 종로구 필운동 12번지, ,4,11110, , , ,0,0, ,0,0
10887.52,0200,증축,20110106,0,25.53,11300,필운동 12 교육연구시설 (배화학원), ,0012,20110609,0, , ,0,0,0000,UQF110,자연경관지구,10,학교용지,UQA121,제1종일반주거지역, ,21,10000,교육연구시설,11110-100013080,42650.6,0,서울특별시 종로구 필운동 12번지,20110112,5,11110, , ,20110112,42902.24,0,20110608,87.28,37226
10823.31,0200,증축,20091231,0,25.38,11300,배화학원, ,0012,20110723,0,271,절대정화구역,0,0,0000,411,자연경관지구,10,학교용지,1021,제1종일반주거지역, ,21,10000,교육연구시설,11110-100011302,42650.6,0,서울특별시 종로구 필운동 12번지,20091231,6,11110, , ,20091231,42217.99,0,20100730,85.68,36541.75
82, , ,20090910,0,0,11300, , ,0012,20170804,0, , ,0,0,0000,411,자연경관지구,10,학교용지,1021,제1종일반주거지역, ,0, , ,11110-100010893,42650.6,0,서울특별시 종로구 필운동 12번지, ,7,11110, , , ,82,0, ,0,0
93.42,0100,신축,20000407,0,44.63,11300, , ,0017,20100604,2, , ,0,0,0004, , ,08,대,1021,제1종일반주거지역, ,1,01000,단독주택,11110-443,209.3,0,서울특별시 종로구 필운동 17-4번지,20000407,8,11110, , , ,268.4,2, ,120.5,252.2
144.38,0100,신축,20000818,0,57.57,11300,한양 빌라, ,0018,20090326,0, , ,8,0,0000, , ,08,대,1021,제1종일반주거지역, ,1,02000,공동주택,11110-494,250.8,0,서울특별시 종로구 필운동 18번지,20000925,9,11110, , , ,625.6,6,20010403,198.29,497.3
0, , ,20090915,0,0,11300, , ,0019,20100325,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11110-100010903,0,0,서울특별시 종로구 필운동 19번지, ,10,11110, , , ,0,0, ,0,0
52.89,0700,용도변경,20110629,0,5289,11400, , ,0003,20130501,0, , ,0,1,0000, , ,08,대, , , ,1,04000,제2종근린생활시설,11110-100014046,1,0,서울특별시 종로구 내자동 3번지, ,1,11110, , , ,52.89,0, ,5289,52.89
62.47,0700,용도변경,20110624,0,0,11400, , ,0004,20131018,0, , ,0,1,0000, , ,08,대, , , ,1,04000,제2종근린생활시설,11110-100014018,0.1,0,서울특별시 종로구 내자동 4번지, ,2,11110, , , ,62.47,0, ,0,62.47
0, , ,20030506,0,0,11400, , ,0005,20100325,0, , ,0,0,0000, , , , , , , ,0, , ,11110-5764,0,0,서울특별시 종로구 내자동 5번지, ,3,11110, , , ,0,0, ,0,0
117.98,0700,용도변경,20111118,0,55.36,11400, , ,0005,20111126,0,UQQ310,제1종지구단위계획구역,0,0,0000,UQG110,중심지미관지구,08,대,UQA220,일반상업지역, ,1,14000,업무시설,11110-100014797,213.1,0,서울특별시 종로구 내자동 5번지, ,4,11110, , , ,1404.2,0,20111125,592.45,1262.52
117.98,0700,용도변경,20110812,0,55.3637,11400, , ,0005,20130501,0, , ,0,0,0000, , ,08,대, , , ,1,14000,업무시설,11110-100014298,213.1,0,서울특별시 종로구 내자동 5번지, ,5,11110, , , ,1404.2,0,20110819,592.4542,1262.52
117.98,0100,신축,20021119,0,55.36,11400,목원빌딩, ,0005,20150121,0, , ,0,0,0000,101,중심지미관지구,08,대,1120,일반상업지역, ,1,14000,업무시설,11110-1851,213.1,0,서울특별시 종로구 내자동 5번지,20030805,6,11110, , ,20030806,1404.2,7,20040922,592.45,1262.52
241.23,0700,용도변경,20101115,0,67.76,11400,내자동 11-1 단독주택, ,0011,20101116,0,UQQ310,제1종지구단위계획구역,0,0,0001,UQG110,중심지미관지구,08,대,UQA220,일반상업지역, ,2,01000,단독주택,11110-100012781,356,0,서울특별시 종로구 내자동 11-1번지, ,7,11110, , , ,307.35,0, ,86.33,307.35
1,0700,용도변경,20110816,0,0,11400, , ,0011,20110817,0, , ,0,1,0001, , ,08,대, , , ,1,04000,제2종근린생활시설,11110-100014303,1,0,서울특별시 종로구 내자동 11-1번지, ,8,11110, , , ,132.24,0, ,0,132.24
66.25,0100,신축,20020910,0,59.59,11400,종로구 내자동 12, ,0012,20090326,0, , ,0,0,0000,101,중심지미관지구,08,대,1120,일반상업지역, ,1,04000,제2종근린생활시설,11110-1765,111.18,0,서울특별시 종로구 내자동 12번지,20021015,9,11110, , ,20021016,127.06,0,20030220,114.28,127.06
318.68,0600,대수선,20030524,0,88.45,11400, , ,0019,20090326,0, , ,0,0,0000, , ,08,대,1020,일반주거지역, ,1,04000,제2종근린생활시설,11110-2721,360.3,0,서울특별시 종로구 내자동 19번지,20030620,10,11110, , ,20030623,3221.51,0,20031105,745.66,2686.63
49.52,0700,용도변경,20160829,0,59.5192,11500,사직동 1-7 단독주택 (홍관식), ,0001,20160830,1,UQQ310,제1종지구단위계획구역,0,0,0007,UQH110,최고고도지구,08,대,UQA001,도시지역, ,1,01000,단독주택,11110-100026155,83.2,0,서울특별시 종로구 사직동 1-7번지, ,1,11110, , , ,198.08,0, ,0,0
0, , ,20171031,0,0,11500, , ,0001,20171101,0, , ,0,0,0028, , ,26,사적지, , , ,0, , ,11110-100029247,0,0,서울특별시 종로구 사직동 1-28번지, ,2,11110, , , ,0,0, ,0,0
3937.47,0200,증축,20170929,0,9.6758,11500,사직동 1-28 문화및집회시설 (문화재청), ,0001,20180705,0,UOC510,국가지정문화재구역,0,0,0028,UQF110,자연경관지구,26,사적지,UQA430,자연녹지지역, ,14,05000,문화및집회시설,11110-100029056,40693.9,0,서울특별시 종로구 사직동 1-28번지,20171027,3,11110, , ,20171027,8547.8,0, ,19.2819,7846.57
72, , ,20181220,0,0,11500, , ,0001,20181221,0,UOC100,문화재보호구역,0,0,0028,UQG120,역사문화미관지구,26,사적지,UQA430,자연녹지지역, ,0, , ,11110-100033730,40693.9,0,서울특별시 종로구 사직동 1-28번지, ,4,11110, , , ,72,0, ,0,0
10231.6,0700,용도변경,20090501,0,48.52,11500,광화문 풍림스페이스본, ,0009,20090507,0,050,상세계획구역,1011,0,0000, , ,08,대,1030,준주거지역, ,8,02000,공동주택,11110-100009648,21089.2,0,서울특별시 종로구 사직동 9번지, ,5,11110, , , ,179097.07,0, ,537.03,113254.95
10231.6,0600,대수선,20110825,0,48.52,11500,광화문풍림스페이스본301동, ,0009,20111222,0,UDT100,정비구역,53,0,0000, , ,08,대, , , ,8,03000,제1종근린생활시설,11110-100014321,21089.2,0,서울특별시 종로구 사직동 9번지, ,6,11110, , , ,179079.07,0,20111118,537.03,113254.95
10231.6,0700,용도변경,20100303,0,48.52,11500,광화문풍림스페이스본, ,0009,20130403,0,301,제1종지구단위계획구역,0,0,0000, , ,08,대,1030,준주거지역, ,8,02000,공동주택,11110-100011592,21089.2,0,서울특별시 종로구 사직동 9번지, ,7,11110, , , ,179097.07,0,20110323,537.03,113254.95
10231.6,0700,용도변경,20160212,0,48.52,11500,광화문 풍림스페이스본, ,0009,20160213,0,UQQ300,지구단위계획구역,1011,0,0000, , ,08,대, , , ,8,02000,공동주택,11110-100024789,21089.2,0,서울특별시 종로구 사직동 9번지, ,8,11110, , , ,179079.07,0, ,537.03,113254.95
10231.6,0100,신축,20031029,0,48.52,11500,광화문 풍림스페이스본, ,0009,20160819,0, , ,657,0,0000, , ,08,대,1030,준주거지역, ,8,02000,공동주택,11110-2293,21089.2,0,서울특별시 종로구 사직동 9번지, ,9,11110, , , ,179097.07,1480,20080214,537.03,113254.95
1487.8,0100,신축,20031029,1,34.93,11500,광화문 풍림스페이스본, ,0054,20090326,0, , ,87,0,0000, , ,08,대,1020,일반주거지역, ,1,02000,공동주택,11110-2294,4258.8,0,서울특별시 종로구 사직동 54번지, ,10,11110, , , ,24851.53,219,20080214,377.06,16058.36
985.55,0100,신축,19981031,0,56.68,11600,종교교회, ,0032,20140601,0,280,재개발구역,0,0,0001, , , , ,1120,일반상업지역, ,1,Z5000, ,11110-216,1738.8,0,서울특별시 종로구 도렴동 32-1번지, ,1,11110, , , ,9989.39,0,20010709,376.15,6540.61
0,0700,용도변경,20130405,0,0,11600,도렴동 600000 업무시설 (조희자), ,0060,20130406,0, , ,0,0,0000, , ,08,대, , , ,0,14000,업무시설,11110-100017349,3291.9,0,서울특별시 종로구 도렴동 60번지, ,2,11110, , , ,24847.64,0, ,0,0
0,0700,용도변경,20131008,0,0,11600, , ,0060,20131010,0, , ,0,0,0000, , ,08,대, , , ,0,14000,업무시설,11110-100018297,0,0,서울특별시 종로구 도렴동 60번지, ,3,11110, , , ,0,0, ,0,0
0,0700,용도변경,20131031,0,0,11600, , ,0060,20131101,0,UDT100,정비구역,0,0,0000, , ,08,대,UQA001,도시지역, ,0,14000,업무시설,11110-100018494,3291.9,0,서울특별시 종로구 도렴동 60번지, ,4,11110, , , ,24847.64,0, ,0,0
0,0700,용도변경,20131121,0,0,11600, , ,0060,20131122,0, , ,0,0,0000, , ,08,대, , , ,1,14000,업무시설,11110-100018813,0,0,서울특별시 종로구 도렴동 60번지, ,5,11110, , , ,0,0, ,0,0
1,0700,용도변경,20131122,0,0.0304,11600, , ,0060,20131126,0, , ,0,0,0000, , ,08,대, , , ,1,14000,업무시설,11110-100018819,3291.9,0,서울특별시 종로구 도렴동 60번지, ,6,11110, , , ,24847.64,0, ,0.0304,1
0, , ,20090123,0,0,11600, , ,0064,20100325,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11110-100008500,0,0,서울특별시 종로구 도렴동 64번지, ,7,11110, , , ,0,0, ,0,0
1380.67,0700,용도변경,20140327,0,54.4,11600,센터포인트광화문, ,0065,20140610,0, , ,0,0,0000, , ,08,대,UQA220,일반상업지역, ,1,14000,업무시설,11110-100019646,2537.8,0,서울특별시 종로구 도렴동 65번지, ,8,11110, , , ,38946.5243,0,20140609,997.27,25308.6644
0, , ,20090123,0,0,11600, , ,0066,20100325,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11110-100008501,0,0,서울특별시 종로구 도렴동 66번지, ,9,11110, , , ,0,0, ,0,0
0, , ,20090123,0,0,11600, , ,0067,20100325,0, , ,0,0,0000, , ,08,대, , , ,0, , ,11110-100008499,0,0,서울특별시 종로구 도렴동 67번지, ,10,11110, , , ,0,0, ,0,0
141.36,0600,대수선,20080714,0,77.5,11700,당주동 2-3 하예빌딩, ,0002,20090326,0,250,도시재개발구역,0,0,0003, , ,08,대,1120,일반상업지역, ,1,04000,제2종근린생활시설,11110-100006196,182.4,0,서울특별시 종로구 당주동 2-3번지, ,1,11110, , , ,696.84,0, ,310,565.44
141.36,0600,대수선,20080714,0,77.5,11700,당주동 2-3 제2종근린생활시설 (조성희), ,0002,20090326,0,250,도시재개발구역,0,0,0003, , ,08,대,1120,일반상업지역, ,1,04000,제2종근린생활시설,11110-100006193,182.4,0,서울특별시 종로구 당주동 2-3번지, ,2,11110, , , ,696.84,0,20080714,310,565.44
80,0700,용도변경,20111209,0,91.32,11700, , ,0003,20111210,0,UDT100,정비구역,0,0,0001, , ,08,대,UQA001,도시지역, ,1,01000,단독주택,11110-100014951,87.6,0,서울특별시 종로구 당주동 3-1번지, ,3,11110, , , ,478.21,0, ,456.62,400
1861.13,0700,용도변경,20131030,0,44.41,11700,당주동 50000 업무시설, ,0005,20131031,0,UDT100,정비구역,0,0,0000, , ,08,대,UQA001,도시지역, ,1,14000,업무시설,11110-100018490,4190.9,0,서울특별시 종로구 당주동 5번지, ,4,11110, , , ,33445.67,0, ,509.48,21351.66
1861.13,0700,용도변경,20180202,0,44.4,11700, , ,0005,20180207,0, , ,164,0,0000, , ,08,대,UQA220,일반상업지역, ,1,14000,업무시설,11110-100029901,4190.9,0,서울특별시 종로구 당주동 5번지, ,5,11110, , , ,33445.67,0, ,473.26,19833.91
85.95,0300,개축,20160701,0,66.99,11700, , ,0015,20180915,0, , ,0,0,0007, , ,08,대,UQA001,도시지역, ,1,03000,제1종근린생활시설,11110-100025755,128.3,0,서울특별시 종로구 당주동 15-7번지,20180914,6,11110, ,20180630,20180917,171.9,0, ,133.98,171.9
0, , ,20081119,0,0,11700, , ,0023,20100325,0, , ,0,0,0005, , ,08,대, , , ,0, , ,11110-100007717,0,0,서울특별시 종로구 당주동 23-5번지, ,7,11110, , , ,0,0, ,0,0
